listing_id,list_price,pull_date,permalink,Address,Address_lat,Address_long,central_air,recreation_facilities,basement,rental_property,dishwasher,hardwood_floors,central_heat,disability_features,fireplace,pets_allowed,washer_dryer,two_or_more_stories,garage_1_or_more,garage_2_or_more,garage_3_or_more,updated_kitchen,high_ceiling,master_bedroom,big_lot,forced_air,park,shopping,modern_kitchen,large_kitchen,medicalcare,laundry_room,granite_kitchen,open_kitchen,trails,maintenance,single_story,dining_room,family_room,fenced_yard,private_bathroom,open_floor_plan,floor_plan,ensuite,groundscare,river_view,view,water_view,gourmet_kitchen,efficient,corner_lot,furniture,community_swimming_pool,big_yard,private_backyard,community_outdoor_space,front_porch,lake_view,waterfront,views,lake,beach,new_construction,vaulted_ceiling,spa_or_hot_tub,basketball_court,tennis_court,playground,tennis,basketball,no_hoa,carport,master_suite,library,clubhouse,new_roof,large_porch,soccer,farm,dual_master_bedroom,community_gym,den_or_office,golf_course,jack_and_jill_bathroom,ranch,beds,baths,baths_full,baths_half,baths_1qtr,baths_3qtr,garage,stories,type,sub_type,lot_sqft,sqft,year_built,sold_price,sold_date,name,school_ids,elementary_school_rating,middle_school_rating,high_school_rating
2962579925,2900,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/1670-N-Longfellow-St_Arlington_VA_22205_M60030-05297,"1670 N Longfellow St Arlington, VA 22205",38.886082,-77.140581,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,,,,,,single_family,,13500.0,1296.0,1938.0,,None,,"['Swanson-Middle-School-0772858951', 'McKinley-Elementary-School-0772858911', 'Yorktown-High-School-0772859051']",0.0,0.0,6.0
2916128507,1700,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/2526-24th-St-N_Arlington_VA_22207_M54214-69744,"2526 24th St N Arlington, VA 22207",38.900474,-77.091795,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,single_family,,,650.0,1940.0,,None,,['Dorothy-Hamm-Middle-0772967701'],nan,nan,nan
2961432920,6500,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/3207-19th-St-N_Arlington_VA_22201_M51759-76236,"3207 19th St N Arlington, VA 22201",38.893837,-77.099268,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.0,3.0,1.0,,,1.0,,single_family,,4468.0,3451.0,1940.0,1112500.0,2017-12-28,,"['Washington-Liberty-High-School-0772859031', 'Dorothy-Hamm-Middle-0772967701']",nan,nan,nan
2959729406,2200,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/6034-Chesterbrook-Rd-B_McLean_VA_22101_M94963-01791,"6034 Chesterbrook Rd Unit B McLean, VA 22101",38.923393,-77.144005,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,single_family,,12197.0,3648.0,1974.0,,None,,"['Chesterbrook-Elementary-School-0772863761', 'Longfellow-Middle-School-0772864811', 'Mclean-High-School-0772864921']",0.0,0.0,7.0
2961720765,3895,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/7304-Exmore-St_Springfield_VA_22150_M59015-81036,"7304 Exmore St Springfield, VA 22150",38.781631,-77.195556,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.0,4.0,1.0,,,,,single_family,,10368.0,1954.0,1954.0,560000.0,2023-04-03,,"['Crestwood-Elementary-School-0772863851', 'John-R.-Lewis-High-School-0772864741', 'Key-Middle-School-0772864611']",0.0,3.0,0.0
2961987558,3000,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/4427-17th-St-N_Arlington_VA_22207_M65684-11176,"4427 17th St N Arlington, VA 22207",38.891805,-77.115981,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,1.0,,,,,single_family,,9148.0,1362.0,1937.0,592010.0,2003-12-29,,"['Glebe-Elementary-School-0772858801', 'Washington-Liberty-High-School-0772859031', 'Swanson-Middle-School-0772858951']",0.0,7.0,0.0
2961711677,1490,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/6113-31st-St-N_Arlington_VA_22207_M69757-23923,"6113 31st St N Arlington, VA 22207",38.900116,-77.152879,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,single_family,,,660.0,,210000.0,1990-02-26,,"['Nottingham-Elementary-School-0772858921', 'Yorktown-High-School-0772859051', 'Williamsburg-Middle-School-0772859041']",0.0,9.0,0.0
2962152302,3000,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/2424-S-Oakland-St_Arlington_VA_22206_M63633-20952,"2424 S Oakland St Arlington, VA 22206",38.847184,-77.090351,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,2.0,,,,,,single_family,,,1926.0,,505000.0,2020-03-02,,"['Dr.-Charles-R.-Drew-Elementary-0772858751', 'Wakefield-High-School-0772859021', 'Gunston-Middle-School-0772859061']",0.0,5.0,0.0
2962398093,4800,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/2447-N-Ohio-St_Arlington_VA_22207_M52850-02382,"2447 N Ohio St Arlington, VA 22207",38.894647,-77.150217,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.0,3.0,,,,,,single_family,,,3748.0,,899000.0,2022-08-29,,"['Nottingham-Elementary-School-0772858921', 'Yorktown-High-School-0772859051', 'Williamsburg-Middle-School-0772859041']",0.0,9.0,0.0
2952520660,825,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/7823-Shreve-Rd-Bsmt-2_Falls-Church_VA_22043_M93611-59248,"7823 Shreve Rd Rm 1BSMT Falls Church, VA 22043",38.883804,-77.215309,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,single_family,,,,,,None,,"['Shrevewood-Elementary-School-0772865231', 'Kilmer-Middle-School-0772864631', 'Marshall-High-School-0772864901']",0.0,0.0,6.0
2961607668,3000,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/8102-Ainsworth-Ave_Springfield_VA_22152_M52654-19909,"8102 Ainsworth Ave Springfield, VA 22152",38.779479,-77.223428,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,2.0,1.0,,,,,single_family,,,1908.0,1961.0,163000.0,1988-10-31,,"['Irving-Middle-School-0772864521', 'West-Springfield-Elementary-School-0772865501', 'West-Springfield-High-School-0772865511']",0.0,0.0,9.0
2961629811,3500,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/35-S-Edison-St_Arlington_VA_22204_M66028-17087,"35 S Edison St Arlington, VA 22204",38.865796,-77.121394,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,2.0,,,,,,single_family,,,1513.0,,558000.0,2015-04-10,,"['Kenmore-Middle-School-0772858861', 'Barcroft-Elementary-School-0772858731', 'Wakefield-High-School-0772859021']",0.0,0.0,4.0
2961907601,3995,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/7122-Oak-Ridge-Rd_Falls-Church_VA_22042_M60499-98690,"7122 Oak Ridge Rd Falls Church, VA 22042",38.864436,-77.190572,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.0,4.0,,,,,,single_family,,10414.0,2200.0,2019.0,855000.0,2022-05-27,,"['Westlawn-Elementary-School-0772865541', 'Falls-Church-High-School-0772864011', 'Jackson-Middle-School-0772864831']",0.0,5.0,0.0
2959986514,8500,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/3440-Blair-Rd_Falls-Church_VA_22041_M52042-11561,"3440 Blair Rd Falls Church, VA 22041",38.849023,-77.143815,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.0,5.0,3.0,,,2.0,,single_family,,23445.0,8570.0,2009.0,1275000.0,2007-01-24,,"[""Bailey's-Elementary-School-for-the-Arts-and-Sciences-0772863611"", 'Justice-High-School-0772864531', 'Glasgow-Middle-School-0772864201']",0.0,4.0,0.0
2961672531,2200,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/10120-Woodrow-St_Vienna_VA_22181_M93682-90627,"10120 Woodrow St Vienna, VA 22181",38.906087,-77.295939,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,,,,,,single_family,,27116.0,6279.0,2022.0,,None,,"['Flint-Hill-Elementary-School-0772864021', 'Madison-High-School-0772864851', 'Thoreau-Middle-School-0772865361']",0.0,6.0,0.0
2961724910,9800,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/1527-N-Johnson-St_Arlington_VA_22201_M68449-35812,"1527 N Johnson St Arlington, VA 22201",38.890083,-77.100091,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.0,4.0,2.0,,,2.0,,single_family,,9451.0,4850.0,2004.0,,None,,"['Washington-Liberty-High-School-0772859031', 'Dorothy-Hamm-Middle-0772967701']",nan,nan,nan
2961898670,3400,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/12810-Point-Pleasant-Dr_Fairfax_VA_22033_M63785-30867,"12810 Point Pleasant Dr Fairfax, VA 22033",38.872965,-77.388101,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.0,3.0,,,,,,single_family,,,1966.0,,500000.0,2013-05-15,,"['Greenbriar-East-Elementary-School-0772864251', 'Chantilly-High-School-0772863461', 'Rocky-Run-Middle-School-0772865941']",0.0,9.0,0.0
2955640463,3900,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/6707-Capstan-Dr_Annandale_VA_22003_M63449-66848,"6707 Capstan Dr Annandale, VA 22003",38.83791,-77.175915,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.0,2.0,2.0,,,,,single_family,,,2700.0,,745000.0,2022-03-31,,"['Mason-Crest-Elementary-School-0772933311', 'Glasgow-Middle-School-0772864201', 'Justice-High-School-0772864531']",0.0,0.0,2.0
2962130232,4100,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/997-N-Sycamore-St_Falls-Church_VA_22046_M52740-12781,nan,,,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,2.0,,,,,,single_family,,10250.0,3994.0,1950.0,250000.0,2000-09-27,,"['Oak-Street-Elementary-School-0772866441', 'Meridian-High-School-0772866421', 'Mary-Ellen-Henderson-Middle-School-0772866431']",0.0,8.0,0.0
2957050280,2200,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/3743-Chain-Bridge-Rd_Fairfax_VA_22030_M56905-09365,nan,,,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,2.0,,,,,2.0,single_family,,15001.0,1669.0,1959.0,,None,,"['Daniels-Run-Elementary-School-0772893401', 'Johnson-Middle-School-0772864711', 'Fairfax-High-School-0772863931']",0.0,0.0,6.0
2961947452,4300,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/2419-1st-St-S_Arlington_VA_22204_M62551-99154,"2419 1st St S Arlington, VA 22204",38.873369,-77.086465,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.0,3.0,1.0,,,1.0,,single_family,,13697.0,2016.0,1984.0,,None,,"['Jefferson-Middle-School-0772858851', 'Henry-Elementary-School-0772858821', 'Wakefield-High-School-0772859021']",0.0,0.0,4.0
2937435574,2200,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/10515-Lawyers-Rd_Vienna_VA_22181_M63539-79612,"10515 Lawyers Rd Vienna, VA 22181",38.922397,-77.309731,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,single_family,,,700.0,,1100000.0,2021-07-21,,"['Madison-High-School-0772864851', 'Oakton-Elementary-School-0772865041', 'Thoreau-Middle-School-0772865361']",0.0,6.0,0.0
2961505591,750,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/1201-Offutt-Dr_Falls-Church_VA_22046_M67299-15993,nan,,,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,single_family,,10019.0,,1954.0,566000.0,2008-09-23,,"['Meridian-High-School-0772866421', 'Mt.-Daniel-School-0772866451', 'Mary-Ellen-Henderson-Middle-School-0772866431']",0.0,8.0,0.0
2961895482,4950,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/6466-Lake-Meadow-Dr_Burke_VA_22015_M59385-18586,"6466 Lake Meadow Dr Burke, VA 22015",38.778185,-77.292997,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.0,4.0,1.0,,,,,single_family,,26742.0,4188.0,1994.0,459000.0,1994-11-18,,"['Cherry-Run-Elementary-School-0772866011', 'Lake-Braddock-Secondary-0772864661']",0.0,7.0,7.0
2960237669,1700,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/2526-24th-St-N-Level_Arlington_VA_22207_M94243-13873,"2526 24th St N Unit Level Arlington, VA 22207",38.900543,-77.091797,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,single_family,,650.0,650.0,1940.0,,None,,['Dorothy-Hamm-Middle-0772967701'],nan,nan,nan
2962536998,3900,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/8650-Wind-Song-Ct_Springfield_VA_22153_M50835-31661,"8650 Wind Song Ct Springfield, VA 22153",38.739808,-77.242579,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.0,3.0,1.0,,,2.0,,single_family,,9962.0,2016.0,1979.0,200000.0,1991-10-04,,"['Newington-Forest-Elementary-School-0772866021', 'South-County-Middle-School-0772933901', 'South-County-High-School-0772903241']",0.0,0.0,6.0
2962005651,5000,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/5304-Orchardson-Ct_Fairfax_VA_22032_M65837-81528,"5304 Orchardson Ct Fairfax, VA 22032",38.810363,-77.288663,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.0,3.0,,,,,2.0,single_family,,10682.0,2200.0,1971.0,525000.0,2023-06-26,,"['Laurel-Ridge-Elementary-School-0772864721', 'Robinson-Secondary-0772865201']",0.0,8.0,8.0
2959539849,4200,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/1300-N-Hudson-St-2_Arlington_VA_22201_M96250-84365,"1300 N Hudson St Unit 2 Arlington, VA 22201",38.887753,-77.097725,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,2.0,,,,,,single_family,,3759.0,4010.0,1940.0,,None,,"['Washington-Liberty-High-School-0772859031', 'Dorothy-Hamm-Middle-0772967701']",nan,nan,nan
2950392701,2000,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/7402-Nigh-Rd_Falls-Church_VA_22043_M61829-89252,"7402 Nigh Rd Falls Church, VA 22043",38.906873,-77.20143,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,,,,,,single_family,,,1000.0,,337000.0,2008-09-15,,"['Lemon-Road-Elementary-School-0772864751', 'Marshall-High-School-0772864901', 'Kilmer-Middle-School-0772864631']",0.0,6.0,0.0
2961581576,3000,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/4969-34th-St-N_Arlington_VA_22207_M57047-14172,"4969 34th St N Arlington, VA 22207",38.911887,-77.139081,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,,,,,,single_family,,7000.0,1338.0,1949.0,62856.0,1978-06-29,,"['Jamestown-Elementary-School-0772858841', 'Williamsburg-Middle-School-0772859041', 'Yorktown-High-School-0772859051']",0.0,0.0,6.0
2961940135,3600,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/502-N-Mansfield-St_Alexandria_VA_22304_M61704-59550,nan,,,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,,,,,,single_family,,8005.0,2075.0,1956.0,425000.0,2020-02-25,,"['James-K-Polk-Elementary-School-0772858151', 'Francis-C-Hammond-Middle-0772858121', 'Alexandria-City-High-School-0772858261']",0.0,0.0,2.0
2960521445,2700,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/503-S-Wayne-St_Arlington_VA_22204_M64557-51861,"503 S Wayne St Arlington, VA 22204",38.869507,-77.083317,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,,,,,,single_family,,2750.0,1095.0,1940.0,439000.0,2016-08-31,,"['Jefferson-Middle-School-0772858851', 'Henry-Elementary-School-0772858821', 'Wakefield-High-School-0772859021']",0.0,0.0,4.0
2962614461,3250,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/2403-Spring-St_Dunn-Loring_VA_22027_M61490-58566,"2403 Spring St Dunn Loring, VA 22027",38.89345,-77.2169,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,2.0,,,,,,single_family,,12350.0,1269.0,1975.0,545000.0,2017-07-18,,"['Kilmer-Middle-School-0772864631', 'Marshall-High-School-0772864901', 'Stenwood-Elementary-School-0772865311']",7.0,0.0,0.0
2933741721,980,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/2700-11th-St-N_Arlington_VA_22201_M58584-02067,"2700 11th St N Arlington, VA 22201",38.886267,-77.09045,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,single_family,,,,,221000.0,1994-08-16,,"['Innovation-Elementary-School-0772859111', 'Washington-Liberty-High-School-0772859031', 'Dorothy-Hamm-Middle-0772967701']",nan,nan,nan
2962687887,3500,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/1112-Hillcrest-Dr-SW_Vienna_VA_22180_M64117-00705,"1112 Hillcrest Dr SW Vienna, VA 22180",38.885377,-77.254599,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,2.0,,,,,,single_family,,10238.0,1788.0,1959.0,620000.0,2018-10-11,,"['Marshall-Road-Elementary-School-0772864911', 'Thoreau-Middle-School-0772865361', 'Madison-High-School-0772864851']",0.0,0.0,6.0
