property_id,list_price,primary,rent_to_own,primary_photo,source,community,products,listing_id,matterport,virtual_tours,status,permalink,price_reduced_amount,other_listings,description,location,tax_record,lead_attributes,open_houses,flags,list_date,last_update_date,coming_soon_date,photos,tags,branding,pull_date
5704714172,3000,True,,{'href': 'https://ap.rdcpix.com/9ccc8cbea893064b71b629254af0b67dl-m1477991996s.jpg'},"{'id': 'PHPA', 'agents': [{'office_name': None}], 'type': 'mls', 'spec_id': None, 'plan_id': None}",,"{'brand_name': 'basic_opt_in', 'products': ['core.agent']}",2961581576,False,,for_rent,4969-34th-St-N_Arlington_VA_22207_M57047-14172,,"{'rdc': [{'listing_id': '2961581576', 'status': 'for_rent', 'listing_key': None, 'primary': True}, {'listing_id': '644546410', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '642850822', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '626762698', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '592661970', 'status': 'off_market', 'listing_key': None, 'primary': None}]}","{'beds': 2, 'baths': 1, 'baths_full': 1, 'baths_half': None, 'baths_1qtr': None, 'baths_3qtr': None, 'garage': None, 'stories': None, 'type': 'single_family', 'sub_type': None, 'lot_sqft': 7000, 'sqft': 1338, 'year_built': 1949, 'sold_price': 62856, 'sold_date': '1978-06-29', 'name': None}","{'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4969%2034th%20St%20N%2C%20Arlington%2C%20VA%2022207&size=640x480&source=outdoor&signature=941RT9vMuxoRKC7rfFr8FgBXK0o=', 'address': {'line': '4969 34th St N', 'postal_code': '22207', 'state': 'Virginia', 'state_code': 'VA', 'city': 'Arlington', 'coordinate': {'lat': 38.911887, 'lon': -77.139081}}, 'county': {'name': 'Arlington', 'fips_code': '51013'}}",{'public_record_id': '2D72248B3C53CBE40AF1ED61416ACE1A'},"{'show_contact_an_agent': True, 'opcity_lead_attributes': {'cashback_enabled': False, 'flip_the_market_enabled': False}, 'lead_type': 'rental_basic_mls', 'ready_connect_mortgage': {'show_contact_a_lender': False, 'show_veterans_united': False}}",,"{'is_coming_soon': None, 'is_pending': None, 'is_foreclosure': None, 'is_contingent': None, 'is_new_construction': None, 'is_new_listing': False, 'is_price_reduced': None, 'is_plan': None, 'is_subdivision': None}",2023-11-13T16:13:24.000000Z,2023-11-13T11:14:45Z,,"[{'href': 'https://ap.rdcpix.com/9ccc8cbea893064b71b629254af0b67dl-m1477991996s.jpg'}, {'href': 'https://ap.rdcpix.com/9ccc8cbea893064b71b629254af0b67dl-m3939914529s.jpg'}]","['central_air', 'dining_room', 'disability_features', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer']","[{'type': 'Office', 'photo': None, 'name': 'Key Home Sales and Management'}]",2023-12-17 18:56:06.172429
6170459550,3600,True,,{'href': 'https://ap.rdcpix.com/9d8d7188b06b46acaa6d7f6d355b54fdl-m3552692134s.jpg'},"{'id': 'PHPA', 'agents': [{'office_name': 'Keller Williams Realty'}], 'type': 'mls', 'spec_id': None, 'plan_id': None}",,"{'brand_name': 'essentials', 'products': ['core.agent', 'core.broker']}",2961940135,False,,for_rent,502-N-Mansfield-St_Alexandria_VA_22304_M61704-59550,,"{'rdc': [{'listing_id': '2961940135', 'status': 'for_rent', 'listing_key': None, 'primary': True}, {'listing_id': '2956413136', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '2930297578', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '2913894519', 'status': 'off_market', 'listing_key': None, 'primary': None}]}","{'beds': 2, 'baths': 1, 'baths_full': 1, 'baths_half': None, 'baths_1qtr': None, 'baths_3qtr': None, 'garage': None, 'stories': None, 'type': 'single_family', 'sub_type': None, 'lot_sqft': 8005, 'sqft': 2075, 'year_built': 1956, 'sold_price': 425000, 'sold_date': '2020-02-25', 'name': None}","{'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=502%20N%20Mansfield%20St%20N%20Unit%20Basement%2C%20Alexandria%2C%20VA%2022304&size=640x480&source=outdoor&signature=mcjqiAqAYkEKLEc-3_c0qjEF04g=', 'address': {'line': '502 N Mansfield St N Unit Basement', 'postal_code': '22304', 'state': 'Virginia', 'state_code': 'VA', 'city': 'Alexandria', 'coordinate': {'lat': 38.818201, 'lon': -77.114204}}, 'county': {'name': 'Alexandria City', 'fips_code': None}}",{'public_record_id': '1DDBED21226DF75A7776E881165F6245'},"{'show_contact_an_agent': True, 'opcity_lead_attributes': {'cashback_enabled': False, 'flip_the_market_enabled': False}, 'lead_type': 'rental_basic_mls', 'ready_connect_mortgage': {'show_contact_a_lender': False, 'show_veterans_united': False}}",,"{'is_coming_soon': None, 'is_pending': None, 'is_foreclosure': None, 'is_contingent': None, 'is_new_construction': None, 'is_new_listing': False, 'is_price_reduced': None, 'is_plan': None, 'is_subdivision': None}",2023-11-23T15:10:54.000000Z,2023-11-27T10:03:53Z,,"[{'href': 'https://ap.rdcpix.com/9d8d7188b06b46acaa6d7f6d355b54fdl-m3552692134s.jpg'}, {'href': 'https://ap.rdcpix.com/9d8d7188b06b46acaa6d7f6d355b54fdl-m1623616252s.jpg'}]","['central_air', 'fireplace', 'forced_air', 'pets_allowed', 'washer_dryer', 'basement', 'two_or_more_stories', 'fenced_yard', 'rental_property', 'park']","[{'type': 'Office', 'photo': None, 'name': 'Keller Williams Realty'}]",2023-12-17 18:56:06.172429
6455751861,2700,True,,{'href': 'https://ap.rdcpix.com/798b21fbac231eeb7af922f1fd82155al-m129916399s.jpg'},"{'id': 'PHPA', 'agents': [{'office_name': None}], 'type': 'mls', 'spec_id': None, 'plan_id': None}",,,2960521445,False,,for_rent,503-S-Wayne-St_Arlington_VA_22204_M64557-51861,,"{'rdc': [{'listing_id': '2960521445', 'status': 'for_rent', 'listing_key': None, 'primary': True}, {'listing_id': '2954198263', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '2954223157', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '2954225246', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '642062390', 'status': 'sold', 'listing_key': None, 'primary': None}, {'listing_id': '618625062', 'status': 'off_market', 'listing_key': None, 'primary': None}]}","{'beds': 2, 'baths': 1, 'baths_full': 1, 'baths_half': None, 'baths_1qtr': None, 'baths_3qtr': None, 'garage': None, 'stories': None, 'type': 'single_family', 'sub_type': None, 'lot_sqft': 2750, 'sqft': 1095, 'year_built': 1940, 'sold_price': 439000, 'sold_date': '2016-08-31', 'name': None}","{'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=503%20S%20Wayne%20St%2C%20Arlington%2C%20VA%2022204&size=640x480&source=outdoor&signature=1lfFArjmmUlEaa6UciUyq4vYpXE=', 'address': {'line': '503 S Wayne St', 'postal_code': '22204', 'state': 'Virginia', 'state_code': 'VA', 'city': 'Arlington', 'coordinate': {'lat': 38.869507, 'lon': -77.083317}}, 'county': {'name': 'Arlington', 'fips_code': '51013'}}",{'public_record_id': 'E2E171403A26BFB3E9BEE7309DF0C657'},"{'show_contact_an_agent': True, 'opcity_lead_attributes': {'cashback_enabled': False, 'flip_the_market_enabled': False}, 'lead_type': 'rental_basic_mls', 'ready_connect_mortgage': {'show_contact_a_lender': False, 'show_veterans_united': False}}",,"{'is_coming_soon': None, 'is_pending': None, 'is_foreclosure': None, 'is_contingent': None, 'is_new_construction': None, 'is_new_listing': False, 'is_price_reduced': None, 'is_plan': None, 'is_subdivision': None}",2023-10-13T14:11:55.000000Z,2023-12-13T18:22:36Z,,"[{'href': 'https://ap.rdcpix.com/798b21fbac231eeb7af922f1fd82155al-m129916399s.jpg'}, {'href': 'https://ap.rdcpix.com/798b21fbac231eeb7af922f1fd82155al-m174029969s.jpg'}]","['central_air', 'dining_room', 'dishwasher', 'forced_air', 'hardwood_floors', 'washer_dryer']","[{'type': 'Office', 'photo': None, 'name': 'Diplomatic Property Management Group'}]",2023-12-17 18:56:06.172429
6149058566,3250,True,,{'href': 'https://ap.rdcpix.com/d4c740b4c137f801858f7e837683b81cl-m4145140250s.jpg'},"{'id': 'PHPA', 'agents': [{'office_name': None}], 'type': 'mls', 'spec_id': None, 'plan_id': None}",,"{'brand_name': 'essentials', 'products': ['core.agent', 'core.broker']}",2962614461,False,,for_rent,2403-Spring-St_Dunn-Loring_VA_22027_M61490-58566,,"{'rdc': [{'listing_id': '2962267433', 'status': 'for_sale', 'listing_key': None, 'primary': True}, {'listing_id': '2962614461', 'status': 'for_rent', 'listing_key': None, 'primary': True}, {'listing_id': '2958367018', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '2946788885', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '2943571556', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '2942789669', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '2942229114', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '2941476189', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '2915320696', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '2920249411', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '2913854627', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '2553588140', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '642714846', 'status': 'sold', 'listing_key': None, 'primary': None}, {'listing_id': '628766426', 'status': 'off_market', 'listing_key': None, 'primary': None}]}","{'beds': 3, 'baths': 2, 'baths_full': 2, 'baths_half': None, 'baths_1qtr': None, 'baths_3qtr': None, 'garage': None, 'stories': None, 'type': 'single_family', 'sub_type': None, 'lot_sqft': 12350, 'sqft': 1269, 'year_built': 1975, 'sold_price': 545000, 'sold_date': '2017-07-18', 'name': None}","{'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2403%20Spring%20St%2C%20Dunn%20Loring%2C%20VA%2022027&size=640x480&source=outdoor&signature=bHAueM_FT6kfdyHVlpJ7I_bxjgo=', 'address': {'line': '2403 Spring St', 'postal_code': '22027', 'state': 'Virginia', 'state_code': 'VA', 'city': 'Dunn Loring', 'coordinate': {'lat': 38.89345, 'lon': -77.2169}}, 'county': {'name': 'Fairfax', 'fips_code': '51059'}}",{'public_record_id': 'B5E5CF774974BE59A4B9FECABC0B9B7A'},"{'show_contact_an_agent': True, 'opcity_lead_attributes': {'cashback_enabled': False, 'flip_the_market_enabled': False}, 'lead_type': 'rental_basic_mls', 'ready_connect_mortgage': {'show_contact_a_lender': False, 'show_veterans_united': False}}",,"{'is_coming_soon': None, 'is_pending': None, 'is_foreclosure': None, 'is_contingent': None, 'is_new_construction': None, 'is_new_listing': True, 'is_price_reduced': None, 'is_plan': None, 'is_subdivision': None}",2023-12-18T14:40:03.000000Z,2023-12-18T09:40:05Z,,"[{'href': 'https://ap.rdcpix.com/d4c740b4c137f801858f7e837683b81cl-m4145140250s.jpg'}, {'href': 'https://ap.rdcpix.com/d4c740b4c137f801858f7e837683b81cl-m3816516558s.jpg'}]","['carport', 'central_air', 'central_heat', 'dishwasher', 'washer_dryer', 'single_story', 'updated_kitchen', 'master_bedroom', 'master_suite', 'efficient', 'ensuite', 'shopping']","[{'type': 'Office', 'photo': None, 'name': 'COMPASS'}]",2023-12-23 10:50:44.075127
9368290627,2200,True,,{'href': 'https://ap.rdcpix.com/06188865f27879a53c226c8a911919c6l-m3340711620s.jpg'},"{'id': 'PHPA', 'agents': [{'office_name': None}], 'type': 'mls', 'spec_id': None, 'plan_id': None}",,"{'brand_name': 'essentials', 'products': ['core.agent', 'core.broker']}",2961672531,False,,for_rent,10120-Woodrow-St_Vienna_VA_22181_M93682-90627,,"{'rdc': [{'listing_id': '2961672531', 'status': 'for_rent', 'listing_key': None, 'primary': True}, {'listing_id': '2961673745', 'status': 'for_rent', 'listing_key': None, 'primary': None}]}","{'beds': 0, 'baths': 1, 'baths_full': 1, 'baths_half': None, 'baths_1qtr': None, 'baths_3qtr': None, 'garage': None, 'stories': None, 'type': 'single_family', 'sub_type': None, 'lot_sqft': 27116, 'sqft': 6279, 'year_built': 2022, 'sold_price': None, 'sold_date': None, 'name': None}","{'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=10120%20Woodrow%20St%2C%20Vienna%2C%20VA%2022181&size=640x480&source=outdoor&signature=GR4fLhHX3OpZWplrMSh0esuUW4E=', 'address': {'line': '10120 Woodrow St', 'postal_code': '22181', 'state': 'Virginia', 'state_code': 'VA', 'city': 'Vienna', 'coordinate': {'lat': 38.906087, 'lon': -77.295939}}, 'county': {'name': 'Fairfax', 'fips_code': '51059'}}",{'public_record_id': '412D3471325CCF685C3D181BA797E3E2'},"{'show_contact_an_agent': True, 'opcity_lead_attributes': {'cashback_enabled': False, 'flip_the_market_enabled': False}, 'lead_type': 'rental_basic_mls', 'ready_connect_mortgage': {'show_contact_a_lender': False, 'show_veterans_united': False}}",,"{'is_coming_soon': None, 'is_pending': None, 'is_foreclosure': None, 'is_contingent': None, 'is_new_construction': True, 'is_new_listing': False, 'is_price_reduced': None, 'is_plan': None, 'is_subdivision': None}",2023-11-14T21:01:32.000000Z,2023-12-04T11:42:41Z,,"[{'href': 'https://ap.rdcpix.com/06188865f27879a53c226c8a911919c6l-m3340711620s.jpg'}, {'href': 'https://ap.rdcpix.com/06188865f27879a53c226c8a911919c6l-m2061704986s.jpg'}]","['central_air', 'fireplace', 'new_construction', 'basement', 'rental_property']","[{'type': 'Office', 'photo': None, 'name': 'Long & Foster Fairfax Mosaic'}]",2023-12-23 10:50:44.075127
9482305526,1500,True,,{'href': 'https://ap.rdcpix.com/6ce94f7224a4c7e03daaf370121bc2a6l-m1121879147s.jpg'},"{'id': 'PHPA', 'agents': [{'office_name': None}], 'type': 'mls', 'spec_id': None, 'plan_id': None}",,"{'brand_name': 'basic_opt_in', 'products': ['core.agent']}",2959588979,False,,for_rent,1300-N-Hudson-St-3_Arlington_VA_22201_M94823-05526,,"{'rdc': [{'listing_id': '2959588979', 'status': 'for_rent', 'listing_key': None, 'primary': True}]}","{'beds': 0, 'baths': 1, 'baths_full': 1, 'baths_half': None, 'baths_1qtr': None, 'baths_3qtr': None, 'garage': None, 'stories': None, 'type': 'single_family', 'sub_type': None, 'lot_sqft': 3759, 'sqft': 4010, 'year_built': 1940, 'sold_price': None, 'sold_date': None, 'name': None}","{'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1300%20N%20Hudson%20St%20Unit%203%2C%20Arlington%2C%20VA%2022201&size=640x480&source=outdoor&signature=Ei72zBbm1Ajj-hqHpxW7RGzm5Eo=', 'address': {'line': '1300 N Hudson St Unit 3', 'postal_code': '22201', 'state': 'Virginia', 'state_code': 'VA', 'city': 'Arlington', 'coordinate': {'lat': 38.887753, 'lon': -77.097725}}, 'county': {'name': 'Arlington', 'fips_code': '51013'}}",,"{'show_contact_an_agent': True, 'opcity_lead_attributes': {'cashback_enabled': False, 'flip_the_market_enabled': False}, 'lead_type': 'rental_basic_mls', 'ready_connect_mortgage': {'show_contact_a_lender': False, 'show_veterans_united': False}}",,"{'is_coming_soon': None, 'is_pending': None, 'is_foreclosure': None, 'is_contingent': None, 'is_new_construction': None, 'is_new_listing': False, 'is_price_reduced': None, 'is_plan': None, 'is_subdivision': None}",2023-09-12T13:55:11.000000Z,2023-10-05T19:35:25Z,,"[{'href': 'https://ap.rdcpix.com/6ce94f7224a4c7e03daaf370121bc2a6l-m1121879147s.jpg'}, {'href': 'https://ap.rdcpix.com/6ce94f7224a4c7e03daaf370121bc2a6l-m4135910054s.jpg'}]","['central_air', 'recreation_facilities', 'basement', 'rental_property']","[{'type': 'Office', 'photo': None, 'name': 'Samson Properties'}]",2023-12-23 10:50:44.075127
9361159248,800,True,,{'href': 'https://ap.rdcpix.com/d268051eb129081b92650775241eecc1l-m2725101321s.jpg'},"{'id': 'TRBO', 'agents': None, 'type': 'unit_rental', 'spec_id': None, 'plan_id': None}",,,2952520660,False,,for_rent,7823-Shreve-Rd-Bsmt-2_Falls-Church_VA_22043_M93611-59248,25.0,"{'rdc': [{'listing_id': '2952520660', 'status': 'for_rent', 'listing_key': None, 'primary': True}]}","{'beds': 1, 'baths': 1, 'baths_full': 1, 'baths_half': None, 'baths_1qtr': None, 'baths_3qtr': None, 'garage': None, 'stories': None, 'type': 'single_family', 'sub_type': None, 'lot_sqft': None, 'sqft': None, 'year_built': None, 'sold_price': None, 'sold_date': None, 'name': None}","{'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7823%20Shreve%20Rd%20Rm%202BSMT%2C%20Falls%20Church%2C%20VA%2022043&size=640x480&source=outdoor&signature=wu5dFRhDLG2oSmvIasz9hj1WSAY=', 'address': {'line': '7823 Shreve Rd Rm 2BSMT', 'postal_code': '22043', 'state': 'Virginia', 'state_code': 'VA', 'city': 'Falls Church', 'coordinate': {'lat': 38.883804, 'lon': -77.215309}}, 'county': {'name': 'Fairfax', 'fips_code': '51059'}}",,"{'show_contact_an_agent': True, 'opcity_lead_attributes': {'cashback_enabled': False, 'flip_the_market_enabled': False}, 'lead_type': 'rental_basic_unit', 'ready_connect_mortgage': {'show_contact_a_lender': False, 'show_veterans_united': False}}",,"{'is_coming_soon': None, 'is_pending': None, 'is_foreclosure': None, 'is_contingent': None, 'is_new_construction': None, 'is_new_listing': False, 'is_price_reduced': True, 'is_plan': None, 'is_subdivision': None}",2023-02-17T21:15:12.000000Z,2023-12-21T22:23:02Z,,"[{'href': 'https://ap.rdcpix.com/d268051eb129081b92650775241eecc1l-m2725101321s.jpg'}, {'href': 'https://ap.rdcpix.com/d268051eb129081b92650775241eecc1l-m3155803345s.jpg'}]","['central_air', 'hardwood_floors', 'rental_property']","[{'type': 'Office', 'photo': None, 'name': None}]",2023-12-23 10:50:44.075127
5858402067,980,True,,{'href': 'https://ap.rdcpix.com/4253783ea3381b287681f506f27fb62fl-m1083855949s.jpg'},"{'id': 'TRBO', 'agents': None, 'type': 'unit_rental', 'spec_id': None, 'plan_id': None}",,,2933741721,False,,for_rent,2700-11th-St-N_Arlington_VA_22201_M58584-02067,,"{'rdc': [{'listing_id': '2933741721', 'status': 'for_rent', 'listing_key': None, 'primary': True}, {'listing_id': '2939932741', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '2930181930', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '2929674812', 'status': 'off_market', 'listing_key': None, 'primary': None}]}","{'beds': 1, 'baths': 1, 'baths_full': 1, 'baths_half': None, 'baths_1qtr': None, 'baths_3qtr': None, 'garage': None, 'stories': None, 'type': 'single_family', 'sub_type': None, 'lot_sqft': None, 'sqft': None, 'year_built': None, 'sold_price': 221000, 'sold_date': '1994-08-16', 'name': None}","{'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2700%2011th%20St%20N%2C%20Arlington%2C%20VA%2022201&size=640x480&source=outdoor&signature=uUYNZ4JMAYJQxac5v49cJ7T4RrA=', 'address': {'line': '2700 11th St N', 'postal_code': '22201', 'state': 'Virginia', 'state_code': 'VA', 'city': 'Arlington', 'coordinate': {'lat': 38.886267, 'lon': -77.09045}}, 'county': {'name': 'Arlington', 'fips_code': '51013'}}",{'public_record_id': '427550496C60145D34BE42F308FC1E15'},"{'show_contact_an_agent': True, 'opcity_lead_attributes': {'cashback_enabled': False, 'flip_the_market_enabled': False}, 'lead_type': 'rental_basic_unit', 'ready_connect_mortgage': {'show_contact_a_lender': False, 'show_veterans_united': False}}",,"{'is_coming_soon': None, 'is_pending': None, 'is_foreclosure': None, 'is_contingent': None, 'is_new_construction': None, 'is_new_listing': False, 'is_price_reduced': None, 'is_plan': None, 'is_subdivision': None}",2022-01-11T21:19:46.000000Z,2023-11-25T07:07:06Z,,"[{'href': 'https://ap.rdcpix.com/4253783ea3381b287681f506f27fb62fl-m1083855949s.jpg'}, {'href': 'https://ap.rdcpix.com/4253783ea3381b287681f506f27fb62fl-m3865689848s.jpg'}]","['central_air', 'rental_property', 'library']","[{'type': 'Office', 'photo': None, 'name': None}]",2023-12-23 10:50:44.075127
6243219453,2000,True,,{'href': 'https://ap.rdcpix.com/b9dbb5d6e55f30fd3ee83f53aa559918l-m2223817723s.jpg'},"{'id': 'PHPA', 'agents': [{'office_name': None}], 'type': 'mls', 'spec_id': None, 'plan_id': None}",,"{'brand_name': 'essentials', 'products': ['core.agent', 'realtor_dot_com_ad.agent', 'core.broker']}",2960579743,False,,for_rent,6532-Chesterfield-Ave_McLean_VA_22101_M62432-19453,,"{'rdc': [{'listing_id': '2960579743', 'status': 'for_rent', 'listing_key': None, 'primary': True}, {'listing_id': '642190578', 'status': 'sold', 'listing_key': None, 'primary': None}, {'listing_id': '608847042', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '608819058', 'status': 'off_market', 'listing_key': None, 'primary': None}]}","{'beds': 1, 'baths': 1, 'baths_full': 1, 'baths_half': None, 'baths_1qtr': None, 'baths_3qtr': None, 'garage': None, 'stories': None, 'type': 'single_family', 'sub_type': None, 'lot_sqft': 12400, 'sqft': 4793, 'year_built': 2017, 'sold_price': None, 'sold_date': None, 'name': None}","{'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6532%20Chesterfield%20Ave%2C%20McLean%2C%20VA%2022101&size=640x480&source=outdoor&signature=Lt7Zs60W4IFE4Vsdg3UsbbjDSmo=', 'address': {'line': '6532 Chesterfield Ave', 'postal_code': '22101', 'state': 'Virginia', 'state_code': 'VA', 'city': 'McLean', 'coordinate': {'lat': 38.915839, 'lon': -77.168976}}, 'county': {'name': 'Fairfax', 'fips_code': '51059'}}",{'public_record_id': '712BE97713D16B8F1B6FA057D147C713'},"{'show_contact_an_agent': True, 'opcity_lead_attributes': {'cashback_enabled': False, 'flip_the_market_enabled': False}, 'lead_type': 'rental_basic_mls', 'ready_connect_mortgage': {'show_contact_a_lender': False, 'show_veterans_united': False}}",,"{'is_coming_soon': None, 'is_pending': None, 'is_foreclosure': None, 'is_contingent': None, 'is_new_construction': None, 'is_new_listing': False, 'is_price_reduced': None, 'is_plan': None, 'is_subdivision': None}",2023-10-16T12:31:00.000000Z,2023-10-16T08:30:17Z,,"[{'href': 'https://ap.rdcpix.com/b9dbb5d6e55f30fd3ee83f53aa559918l-m2223817723s.jpg'}, {'href': 'https://ap.rdcpix.com/b9dbb5d6e55f30fd3ee83f53aa559918l-m2341759117s.jpg'}]","['central_air', 'fireplace', 'forced_air', 'recreation_facilities', 'basement', 'rental_property']","[{'type': 'Office', 'photo': None, 'name': 'Gaja Associates Inc.'}]",2023-12-23 10:50:44.075127
6381562707,3000,True,,,"{'id': 'PHPA', 'agents': [{'office_name': None}], 'type': 'mls', 'spec_id': None, 'plan_id': None}",,"{'brand_name': 'basic_opt_in', 'products': ['core.agent']}",2960368606,False,,for_rent,8512-Overbrook-Rd_Fairfax_VA_22031_M63815-62707,,"{'rdc': [{'listing_id': '2960368606', 'status': 'for_rent', 'listing_key': None, 'primary': True}, {'listing_id': '2945000746', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '651258242', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '634708726', 'status': 'off_market', 'listing_key': None, 'primary': None}, {'listing_id': '597201542', 'status': 'off_market', 'listing_key': None, 'primary': None}]}","{'beds': 4, 'baths': 4, 'baths_full': 4, 'baths_half': None, 'baths_1qtr': None, 'baths_3qtr': None, 'garage': None, 'stories': None, 'type': 'single_family', 'sub_type': None, 'lot_sqft': 43560, 'sqft': 2996, 'year_built': 1951, 'sold_price': 445000, 'sold_date': '2003-12-02', 'name': None}","{'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8512%20Overbrook%20Rd%2C%20Fairfax%2C%20VA%2022031&size=640x480&source=outdoor&signature=62dJUSrNVGuaWfjYej1DdtHmmpM=', 'address': {'line': '8512 Overbrook Rd', 'postal_code': '22031', 'state': 'Virginia', 'state_code': 'VA', 'city': 'Fairfax', 'coordinate': {'lat': 38.863056, 'lon': -77.23919}}, 'county': {'name': 'Fairfax', 'fips_code': '51059'}}",{'public_record_id': '8E344C6D36DD875B5CAD3927E5DB20B4'},"{'show_contact_an_agent': True, 'opcity_lead_attributes': {'cashback_enabled': False, 'flip_the_market_enabled': False}, 'lead_type': 'rental_basic_mls', 'ready_connect_mortgage': {'show_contact_a_lender': False, 'show_veterans_united': False}}",,"{'is_coming_soon': None, 'is_pending': None, 'is_foreclosure': None, 'is_contingent': None, 'is_new_construction': None, 'is_new_listing': False, 'is_price_reduced': None, 'is_plan': None, 'is_subdivision': None}",2023-10-09T01:06:49.000000Z,2023-11-28T10:25:28Z,,,"['central_air', 'disability_features', 'dishwasher', 'fireplace', 'forced_air', 'pets_allowed', 'recreation_facilities', 'washer_dryer', 'two_or_more_stories', 'rental_property']","[{'type': 'Office', 'photo': None, 'name': 'Key Realty Group I Llc'}]",2023-12-23 10:50:44.075127
